Wall time,Step,Value
1682642152.934365,4000,-183.50909423828125
1682642163.371862,8000,-171.02383422851562
1682642173.610454,12000,-195.17303466796875
1682642184.100981,16000,-193.61305236816406
1682642194.2570329,20000,-191.36585998535156
1682642204.4792562,24000,-197.73162841796875
1682642214.169199,28000,-197.4063262939453
1682642223.7883189,32000,-149.55812072753906
1682642233.677155,36000,-102.56082153320312
1682642243.479607,40000,-94.51461791992188
1682642253.388119,44000,-95.1644515991211
1682642263.4955578,48000,-93.77334594726562
1682642273.311525,52000,-92.41226196289062
1682642283.042845,56000,-91.87420654296875
1682642292.970571,60000,-91.2207260131836
1682642302.822616,64000,-91.14739227294922
1682642312.659047,68000,-91.07269287109375
1682642322.505461,72000,-91.80374145507812
1682642332.4791858,76000,-91.31367492675781
1682642342.350018,80000,-92.418212890625
1682642352.115645,84000,-91.94038391113281
1682642361.9620512,88000,-93.0043716430664
1682642371.8792388,92000,-94.40827178955078
1682642381.837527,96000,-93.72747802734375
1682642392.152041,100000,-93.26382446289062
1682642402.255222,104000,-92.91029357910156
1682642412.093768,108000,-92.24685668945312
1682642422.035321,112000,-90.20732116699219
1682642431.920073,116000,-90.84646606445312
1682642441.729107,120000,-90.73788452148438
1682642451.56499,124000,-92.30401611328125
1682642461.451382,128000,-92.3460922241211
1682642470.914879,132000,-93.64295959472656
1682642480.707743,136000,-94.04302978515625
1682642490.4895518,140000,-93.98046112060547
1682642500.446191,144000,-93.01207733154297
1682642510.465029,148000,-91.779541015625
1682642520.264979,152000,-91.10860443115234
1682642530.198049,156000,-90.39167785644531
1682642540.139217,160000,-91.6774673461914
1682642549.955352,164000,-94.55172729492188
1682642560.107692,168000,-94.33847045898438
1682642569.958666,172000,-93.28421783447266
1682642579.687711,176000,-92.213623046875
1682642589.6949918,180000,-93.34071350097656
1682642599.5572429,184000,-94.63705444335938
1682642609.576726,188000,-93.75875091552734
1682642619.799166,192000,-93.25749969482422
1682642629.707829,196000,-93.09695434570312
1682642639.699181,200000,-93.8626937866211
