Wall time,Step,Value
1684512440.490141,4000,-80.88279724121094
1684512451.2679172,8000,-82.32945251464844
1684512463.087944,12000,-82.10589599609375
1684512473.974828,16000,-81.36237335205078
1684512484.665243,20000,-81.08037567138672
1684512495.786934,24000,-79.99510955810547
1684512509.02558,28000,-77.14259338378906
1684512521.111706,32000,-73.57231140136719
1684512532.1404002,36000,-70.38864135742188
1684512543.1576588,40000,-66.28575897216797
1684512554.805022,44000,-62.296016693115234
1684512567.454775,48000,-61.413169860839844
1684512579.017973,52000,-61.30669403076172
1684512589.8475552,56000,-54.76716613769531
1684512602.361069,60000,-32.36389923095703
1684512613.2455401,64000,-10.530773162841797
1684512624.126501,68000,8.992391586303711
1684512638.1053061,72000,10.053638458251953
1684512650.0102952,76000,-10.253630638122559
1684512661.478177,80000,-6.473094940185547
1684512671.6986492,84000,2.8535468578338623
1684512682.027642,88000,-0.10527196526527405
1684512692.316708,92000,0.7213168144226074
1684512704.481577,96000,-0.3091489374637604
1684512714.945271,100000,4.6702880859375
1684512725.144075,104000,-4.887020111083984
1684512735.37788,108000,0.6471603512763977
1684512746.5638232,112000,-0.7586995959281921
1684512756.7999418,116000,-16.849346160888672
1684512767.156467,120000,-20.173025131225586
1684512777.420628,124000,-9.915321350097656
1684512788.889358,128000,-14.751014709472656
1684512799.912361,132000,-17.012170791625977
1684512810.708548,136000,-13.660883903503418
1684512821.507618,140000,-11.748248100280762
1684512833.484371,144000,-5.642767429351807
1684512845.10382,148000,4.3471574783325195
1684512856.707084,152000,5.913811683654785
1684512866.977723,156000,2.220205783843994
1684512877.228704,160000,1.1219676733016968
1684512888.357357,164000,-15.388110160827637
1684512901.199048,168000,-8.443628311157227
1684512912.203066,172000,-6.407933235168457
1684512925.202404,176000,-11.89941692352295
1684512936.0389419,180000,-24.326444625854492
1684512946.8191779,184000,-21.11801528930664
1684512958.4649112,188000,-12.323641777038574
1684512970.6013172,192000,-6.485710620880127
1684512982.1319602,196000,-12.957204818725586
1684512993.675808,200000,-7.471949577331543
1684513006.187419,204000,0.13173986971378326
1684513018.211499,208000,9.641471862792969
1684513029.561714,212000,-2.6276540756225586
1684513041.799263,216000,-5.090334415435791
1684513053.553521,220000,-8.086926460266113
1684513065.082227,224000,-1.4721826314926147
1684513076.736161,228000,-12.336508750915527
1684513088.592196,232000,-15.950169563293457
1684513100.5663,236000,6.709677696228027
1684513112.193151,240000,-5.593348979949951
1684513124.390696,244000,-3.0686256885528564
1684513136.5049431,248000,-8.140397071838379
1684513148.556376,252000,2.0692696571350098
1684513160.7144902,256000,-11.2712984085083
1684513172.533084,260000,-19.213951110839844
1684513183.932255,264000,-15.972455978393555
1684513195.152496,268000,-3.6794354915618896
1684513206.664877,272000,0.8795849084854126
