Wall time,Step,Value
1682611357.221233,4000,-82.62489318847656
1682611367.987353,8000,-81.83399200439453
1682611378.164911,12000,-80.27348327636719
1682611388.332891,16000,-80.98017883300781
1682611398.5326731,20000,-81.58993530273438
1682611408.675809,24000,-81.03009033203125
1682611419.217222,28000,-79.94950103759766
1682611429.488845,32000,-78.45775604248047
1682611439.6280441,36000,-75.54814147949219
1682611449.911683,40000,-73.5701675415039
1682611459.94589,44000,-65.5496597290039
1682611469.902783,48000,-38.96150207519531
1682611480.929902,52000,-20.140098571777344
1682611493.222889,56000,1.211192011833191
1682611505.669406,60000,4.08401346206665
1682611516.1676888,64000,-2.363492012023926
1682611526.274459,68000,-2.43267822265625
1682611536.1979032,72000,-12.27917194366455
1682611546.1990788,76000,-17.462541580200195
1682611556.344264,80000,-4.549625873565674
1682611566.425348,84000,6.8983306884765625
1682611576.6105778,88000,10.862770080566406
1682611587.540542,92000,-8.227667808532715
1682611597.621661,96000,-17.709672927856445
1682611607.760409,100000,-9.787860870361328
1682611617.699989,104000,-10.716885566711426
1682611627.909489,108000,-17.314586639404297
1682611637.952876,112000,-3.326932907104492
1682611647.947427,116000,1.6207525730133057
1682611658.194012,120000,8.493972778320312
1682611668.3208141,124000,3.1707239151000977
1682611678.489254,128000,-7.453254222869873
1682611690.413524,132000,-7.2969818115234375
1682611703.358154,136000,2.8992905616760254
1682611714.446006,140000,1.2679907083511353
1682611725.0725389,144000,-4.984093189239502
1682611735.7068212,148000,-14.109596252441406
1682611748.538116,152000,-12.603660583496094
1682611759.751847,156000,-3.560671329498291
1682611771.415513,160000,14.648244857788086
1682611783.632249,164000,4.81767463684082
1682611794.913248,168000,-11.713029861450195
1682611806.634321,172000,-18.60570526123047
1682611818.805086,176000,-7.553542613983154
1682611830.8591769,180000,9.173103332519531
1682611841.761326,184000,3.1863553524017334
1682611853.8052218,188000,-5.365478515625
1682611865.485197,192000,-11.761606216430664
1682611876.221775,196000,-10.549542427062988
1682611887.0137,200000,-8.796525001525879
