Wall time,Step,Value
1684007802.258701,400,-90.89437866210938
1684007806.364981,800,-87.74005889892578
1684007810.440886,1200,-89.11353302001953
1684007814.529378,1600,-89.42768859863281
1684007818.592685,2000,-90.53978729248047
1684007822.656142,2400,-89.16939544677734
1684007826.7232351,2800,-89.17127227783203
1684007830.796187,3200,-89.25306701660156
1684007834.888556,3600,-88.95741271972656
1684007839.0011241,4000,-87.9905776977539
1684007843.0476842,4400,-87.88521575927734
1684007847.127378,4800,-88.15813446044922
1684007851.174201,5200,-87.98778533935547
1684007855.231463,5600,-87.60842895507812
1684007859.306992,6000,-86.66796112060547
1684007863.399457,6400,-86.61907958984375
1684007867.4617019,6800,-86.23871612548828
1684007871.598166,7200,-86.43856811523438
1684007875.6814542,7600,-86.09449005126953
1684007879.755507,8000,-85.617919921875
1684007883.802712,8400,-85.94908905029297
1684007887.863391,8800,-85.93800354003906
1684007892.202446,9200,-86.11382293701172
1684007896.336331,9600,-86.28290557861328
1684007900.343256,10000,-86.30413055419922
1684007904.323023,10400,-86.4588623046875
1684007908.348922,10800,-86.4713363647461
1684007912.3718882,11200,-86.12989044189453
1684007916.390881,11600,-86.30003356933594
1684007920.400992,12000,-85.81361389160156
1684007924.420733,12400,-85.92587280273438
1684007928.419253,12800,-85.72505950927734
1684007932.463081,13200,-85.13842010498047
1684007936.522395,13600,-84.79081726074219
1684007940.528196,14000,-85.34481048583984
1684007944.5496478,14400,-85.19916534423828
1684007948.532973,14800,-84.94621276855469
1684007952.5467598,15200,-84.88737487792969
1684007956.566754,15600,-85.34325408935547
1684007960.582321,16000,-85.68972778320312
1684007964.643805,16400,-86.00096130371094
1684007968.6560159,16800,-86.4417495727539
1684007972.690141,17200,-86.15228271484375
1684007976.675617,17600,-86.46648406982422
1684007980.651624,18000,-87.0344467163086
1684007984.7046568,18400,-86.44258880615234
1684007988.690604,18800,-86.7073745727539
1684007992.636178,19200,-86.8795166015625
1684007996.688032,19600,-86.50391387939453
1684008000.656982,20000,-86.73308563232422
1684008004.666917,20400,-86.52066040039062
1684008008.680342,20800,-86.50675201416016
1684008012.6824498,21200,-86.7763442993164
1684008016.680724,21600,-86.6119613647461
1684008020.6401532,22000,-87.0787124633789
1684008024.632333,22400,-86.65191650390625
1684008028.65069,22800,-86.92803955078125
1684008032.659137,23200,-87.2608871459961
1684008036.6629708,23600,-87.61393737792969
1684008040.686205,24000,-87.54065704345703
1684008044.687577,24400,-87.3858413696289
1684008048.738627,24800,-87.09414672851562
1684008052.71121,25200,-87.2519302368164
1684008056.749484,25600,-86.81304931640625
1684008060.729599,26000,-86.88931274414062
1684008064.734061,26400,-86.30323791503906
1684008068.734376,26800,-86.3170394897461
1684008072.6808372,27200,-86.7383041381836
1684008076.677601,27600,-86.68930053710938
1684008080.692102,28000,-86.58074951171875
1684008084.674806,28400,-87.30492401123047
1684008088.6889641,28800,-86.61640167236328
1684008092.671563,29200,-86.52519989013672
1684008096.650677,29600,-86.47767639160156
1684008100.667744,30000,-85.87230682373047
1684008104.673318,30400,-85.91495513916016
1684008108.8200371,30800,-85.57400512695312
1684008112.824084,31200,-85.6427001953125
1684008116.824884,31600,-85.77672576904297
1684008120.8696342,32000,-85.64676666259766
1684008124.81359,32400,-86.22467803955078
1684008128.8187132,32800,-86.4111328125
1684008132.828075,33200,-86.60334777832031
1684008136.7829309,33600,-86.74320220947266
1684008140.824149,34000,-86.52106475830078
1684008144.8471591,34400,-86.96728515625
1684008148.916802,34800,-87.12611389160156
1684008152.94317,35200,-86.83251953125
1684008156.9337869,35600,-86.87616729736328
1684008160.972111,36000,-87.11981964111328
1684008165.023547,36400,-87.01573181152344
1684008168.998846,36800,-87.20730590820312
1684008173.026336,37200,-87.06914520263672
1684008177.050474,37600,-86.92486572265625
1684008181.054313,38000,-86.53435516357422
1684008185.0520608,38400,-86.35321807861328
1684008189.060884,38800,-86.76750946044922
1684008193.080086,39200,-86.53871154785156
