Wall time,Step,Value
1680663504.602009,400,-84.75484466552734
1680663508.648957,800,-86.63069152832031
1680663512.665897,1200,-84.1937255859375
1680663516.7067149,1600,-82.13645935058594
1680663520.724177,2000,-83.56446838378906
1680663524.754705,2400,-81.97225952148438
1680663528.699827,2800,-82.2720718383789
1680663532.6949089,3200,-81.79000854492188
1680663536.730707,3600,-81.27241516113281
1680663540.743881,4000,-81.28911590576172
1680663544.762589,4400,-81.30322265625
1680663548.7690501,4800,-80.79412078857422
1680663552.7496908,5200,-80.72195434570312
1680663556.779061,5600,-80.87788391113281
1680663560.795935,6000,-81.19927978515625
1680663564.84374,6400,-81.15791320800781
1680663568.839885,6800,-81.28367614746094
1680663572.891663,7200,-80.71794128417969
1680663576.892409,7600,-81.08409881591797
1680663580.9333608,8000,-80.9614028930664
1680663585.004787,8400,-80.65032958984375
1680663589.006609,8800,-80.93960571289062
1680663592.9776452,9200,-81.30976104736328
1680663596.951815,9600,-81.5303955078125
1680663600.9909718,10000,-81.49714660644531
1680663605.010723,10400,-81.38540649414062
1680663609.01662,10800,-81.34471130371094
1680663613.026528,11200,-81.59505462646484
1680663617.059922,11600,-82.00975036621094
1680663621.098918,12000,-81.73676300048828
1680663625.09311,12400,-82.25688934326172
1680663629.128865,12800,-82.1720199584961
1680663633.194688,13200,-82.47303009033203
1680663637.2723231,13600,-82.4682846069336
1680663641.337902,14000,-82.591064453125
1680663645.4018419,14400,-82.05343627929688
1680663649.438949,14800,-81.7564926147461
1680663653.494754,15200,-81.65222930908203
1680663657.601152,15600,-81.11834716796875
1680663661.698566,16000,-80.7813720703125
1680663665.7416792,16400,-80.91326904296875
1680663669.763053,16800,-80.98233032226562
1680663673.77631,17200,-81.43468475341797
1680663677.8316522,17600,-81.37442779541016
1680663681.8601432,18000,-81.69953155517578
1680663685.875357,18400,-82.27952575683594
1680663689.962015,18800,-81.83294677734375
1680663693.9800608,19200,-81.80714416503906
1680663698.0384371,19600,-81.72000885009766
1680663702.0879,20000,-81.56803131103516
1680663706.1617239,20400,-81.68600463867188
1680663710.184444,20800,-81.47607421875
1680663714.2062469,21200,-81.59441375732422
1680663718.263691,21600,-81.59697723388672
1680663722.264107,22000,-82.10221862792969
1680663726.3337972,22400,-81.9658203125
1680663730.380417,22800,-81.84873962402344
1680663734.4101021,23200,-81.40738677978516
1680663738.4305751,23600,-81.78690338134766
1680663742.499574,24000,-81.45417785644531
1680663746.551518,24400,-82.05069732666016
1680663750.590699,24800,-82.18976593017578
1680663754.622813,25200,-82.2631607055664
1680663758.661279,25600,-82.92337036132812
1680663762.705448,26000,-82.94124603271484
1680663766.718997,26400,-83.28636169433594
1680663770.8073,26800,-82.80367279052734
1680663774.867528,27200,-82.88125610351562
1680663778.9134998,27600,-82.53076934814453
1680663783.0034418,28000,-81.94815063476562
1680663787.0485,28400,-81.70870971679688
1680663791.0831501,28800,-82.200927734375
1680663795.1402729,29200,-81.66139221191406
1680663799.2177558,29600,-80.86677551269531
1680663803.2862332,30000,-80.86518859863281
1680663807.306153,30400,-80.96411895751953
1680663811.346516,30800,-80.99809265136719
1680663815.374576,31200,-80.61734771728516
1680663819.4561238,31600,-80.20124816894531
1680663823.4460092,32000,-79.92066192626953
1680663827.485981,32400,-79.73782348632812
1680663831.528081,32800,-79.95204162597656
1680663835.611742,33200,-80.21864318847656
1680663839.598155,33600,-80.03802490234375
1680663843.5832782,34000,-80.30770111083984
1680663847.598258,34400,-79.92884063720703
1680663851.661759,34800,-80.1468276977539
1680663855.674142,35200,-80.29044342041016
1680663859.689198,35600,-80.11128997802734
1680663863.6770601,36000,-80.7210922241211
1680663867.696544,36400,-80.18846893310547
1680663871.686421,36800,-80.8444595336914
1680663875.7892532,37200,-80.56160736083984
1680663879.782325,37600,-80.82958221435547
1680663883.7981381,38000,-81.50249481201172
1680663887.8515399,38400,-81.41519165039062
1680663891.8815591,38800,-81.34315490722656
1680663895.9235451,39200,-81.86809539794922
1680663899.927636,39600,-82.64137268066406
1680663903.919549,40000,-82.86481475830078
1680663907.9288378,40400,-82.7230224609375
1680663911.9473422,40800,-82.71406555175781
1680663915.955425,41200,-82.98054504394531
1680663919.9590368,41600,-83.26456451416016
1680663924.0055208,42000,-83.06349182128906
1680663928.05896,42400,-82.9078369140625
1680663932.093256,42800,-83.00670623779297
1680663936.165558,43200,-82.72154998779297
1680663940.155945,43600,-82.973388671875
1680663944.1629388,44000,-83.25518035888672
1680663948.2200089,44400,-83.19625854492188
1680663952.219521,44800,-83.52584075927734
1680663956.2555919,45200,-83.03136444091797
1680663960.3282828,45600,-82.99323272705078
1680663964.354337,46000,-82.48380279541016
1680663968.464873,46400,-82.2037124633789
1680663972.4994838,46800,-81.58507537841797
1680663976.52143,47200,-81.85560607910156
1680663980.5729558,47600,-81.68132019042969
1680663984.5939388,48000,-81.67166900634766
1680663988.654237,48400,-81.83345031738281
1680663992.687042,48800,-81.65434265136719
1680663996.707184,49200,-81.30835723876953
1680664000.7514,49600,-81.49541473388672
1680664004.768121,50000,-81.51402282714844
1680664009.203983,50400,-81.1386489868164
1680664013.499947,50800,-80.563720703125
1680664017.8073962,51200,-80.18144226074219
1680664022.0678778,51600,-79.90200805664062
1680664026.316532,52000,-78.64515686035156
1680664030.7573519,52400,-78.73181915283203
1680664035.1530209,52800,-77.745361328125
1680664039.478445,53200,-77.38507843017578
1680664043.859188,53600,-76.585205078125
1680664048.3420851,54000,-76.21040344238281
1680664052.8325171,54400,-75.86695861816406
1680664057.330633,54800,-75.67151641845703
1680664061.8089678,55200,-75.52214050292969
1680664066.095673,55600,-74.56729125976562
1680664070.4683158,56000,-73.85086059570312
1680664074.8598888,56400,-73.07685852050781
1680664079.286443,56800,-71.81287384033203
1680664083.773026,57200,-71.2860107421875
1680664088.2637172,57600,-71.03508758544922
1680664092.7727602,58000,-70.0468521118164
1680664097.216885,58400,-69.74847412109375
1680664101.689767,58800,-69.76488494873047
1680664106.131202,59200,-68.69271087646484
1680664110.5369,59600,-67.7597885131836
1680664115.029772,60000,-67.15865325927734
1680664119.446997,60400,-66.80635070800781
1680664123.941568,60800,-67.03474426269531
1680664128.371834,61200,-66.5589828491211
1680664132.854701,61600,-66.32695007324219
1680664137.284512,62000,-66.73596954345703
1680664141.5619469,62400,-66.15485382080078
1680664145.916527,62800,-65.92729187011719
1680664150.218037,63200,-65.1324462890625
1680664154.5191302,63600,-63.71788787841797
1680664158.8269272,64000,-62.60554504394531
1680664163.137708,64400,-62.3890266418457
1680664167.447385,64800,-61.29838180541992
1680664171.737304,65200,-60.51728057861328
1680664176.151731,65600,-61.5203857421875
1680664180.652931,66000,-61.839351654052734
