Wall time,Step,Value
1680637891.466648,400,-78.02452850341797
1680637895.487081,800,-73.51075744628906
1680637899.489951,1200,-71.8360366821289
1680637903.498778,1600,-75.53965759277344
1680637907.518691,2000,-76.34393310546875
1680637911.574087,2400,-76.62355041503906
1680637915.5944629,2800,-76.35516357421875
1680637919.545629,3200,-78.64019012451172
1680637923.5170848,3600,-79.12873840332031
1680637927.539735,4000,-79.05091857910156
1680637931.537309,4400,-80.2455825805664
1680637935.5482628,4800,-79.92877197265625
1680637939.511401,5200,-79.75968170166016
1680637943.5445051,5600,-80.15017700195312
1680637947.5573509,6000,-79.67647552490234
1680637951.56573,6400,-79.3286361694336
1680637955.570815,6800,-79.57904052734375
1680637959.557515,7200,-79.0877914428711
1680637963.594338,7600,-78.99571228027344
1680637967.600713,8000,-78.6195297241211
1680637971.55693,8400,-78.71878051757812
1680637975.593132,8800,-78.74935913085938
1680637979.606432,9200,-78.61618041992188
1680637983.5824618,9600,-78.5628890991211
1680637987.5965881,10000,-78.5152359008789
1680637991.5529401,10400,-78.71299743652344
1680637995.593628,10800,-79.06534576416016
1680637999.598758,11200,-79.81466674804688
1680638003.6026409,11600,-79.94318389892578
1680638007.580252,12000,-80.21903228759766
1680638011.657541,12400,-80.26152801513672
1680638015.7227788,12800,-80.16938018798828
1680638019.7644002,13200,-79.4453125
1680638023.826711,13600,-78.98733520507812
1680638027.8824189,14000,-78.92964172363281
1680638031.919522,14400,-78.57478332519531
1680638035.997673,14800,-78.4034423828125
1680638039.99917,15200,-79.07550811767578
1680638044.008733,15600,-78.99259948730469
1680638048.0209432,16000,-79.50757598876953
1680638052.014697,16400,-80.18965911865234
1680638056.038841,16800,-79.73600006103516
1680638060.079722,17200,-79.9566650390625
1680638064.097749,17600,-80.0720443725586
1680638068.137714,18000,-80.5373306274414
1680638072.17044,18400,-80.10088348388672
1680638076.214118,18800,-80.01025390625
1680638080.24956,19200,-80.33614349365234
1680638084.2368588,19600,-80.91879272460938
1680638088.265153,20000,-80.99736022949219
1680638092.3222232,20400,-80.6648941040039
1680638096.401432,20800,-80.57611846923828
1680638100.4449668,21200,-79.8989028930664
1680638104.4664729,21600,-79.8228988647461
1680638108.4396129,22000,-79.63855743408203
1680638112.48103,22400,-79.86151885986328
1680638116.491383,22800,-80.23986053466797
1680638120.5154629,23200,-80.63771057128906
1680638124.491808,23600,-81.19193267822266
1680638128.479265,24000,-81.74864196777344
1680638132.536719,24400,-81.77938842773438
1680638136.545525,24800,-82.48493194580078
1680638140.613545,25200,-81.69054412841797
1680638144.6608279,25600,-81.67283630371094
1680638148.716816,26000,-81.27616119384766
1680638152.782357,26400,-80.42851257324219
1680638156.7734551,26800,-81.0257339477539
1680638160.8430562,27200,-81.14226531982422
1680638164.889814,27600,-81.3748550415039
1680638168.93042,28000,-81.66016387939453
1680638172.983381,28400,-82.07327270507812
1680638177.067248,28800,-81.79304504394531
1680638181.1335838,29200,-81.7494888305664
1680638185.2287831,29600,-81.28130340576172
1680638189.2527418,30000,-81.61976623535156
1680638193.3089879,30400,-82.0369644165039
1680638197.3515499,30800,-82.34581756591797
1680638201.436814,31200,-82.96572875976562
1680638205.4623208,31600,-82.50758361816406
1680638209.488234,32000,-82.14656066894531
1680638213.546439,32400,-81.84492492675781
1680638217.565242,32800,-81.94578552246094
1680638221.598282,33200,-81.35082244873047
1680638225.6171331,33600,-81.27950286865234
1680638229.660074,34000,-80.69914245605469
