Wall time,Step,Value
1680826607.694536,400,-124.2468490600586
1680826611.714685,800,-126.87698364257812
1680826615.6830878,1200,-128.51904296875
1680826619.613836,1600,-129.01171875
1680826623.6181839,2000,-127.50089263916016
1680826627.6331332,2400,-126.86746978759766
1680826631.671242,2800,-126.93730926513672
1680826635.677367,3200,-126.30877685546875
1680826639.658442,3600,-125.8897705078125
1680826643.6680021,4000,-126.27179718017578
1680826647.607164,4400,-126.01525115966797
1680826651.5704389,4800,-126.21873474121094
1680826655.5549781,5200,-126.03205108642578
1680826659.51448,5600,-126.03547668457031
1680826663.5281842,6000,-125.77300262451172
1680826667.4751291,6400,-126.14237976074219
1680826671.371995,6800,-126.33058166503906
1680826675.308749,7200,-126.1357192993164
1680826679.341901,7600,-125.97899627685547
1680826683.341417,8000,-126.11051177978516
1680826687.299389,8400,-126.07196807861328
1680826691.263333,8800,-125.97164154052734
1680826695.250103,9200,-125.80815124511719
1680826699.2273269,9600,-125.48452758789062
1680826703.267694,10000,-125.63121032714844
1680826707.299956,10400,-125.46001434326172
1680826711.2224782,10800,-125.4784927368164
1680826715.223704,11200,-125.2403335571289
1680826719.255523,11600,-124.90318298339844
1680826723.2823281,12000,-125.1806640625
1680826727.281791,12400,-125.11714935302734
1680826731.299628,12800,-125.08129119873047
1680826735.350615,13200,-125.33512115478516
1680826739.3005528,13600,-125.0986557006836
1680826743.2448268,14000,-125.12020874023438
1680826747.284752,14400,-125.40672302246094
1680826751.312495,14800,-125.27064514160156
1680826755.3800771,15200,-125.18037414550781
1680826759.423424,15600,-125.1192855834961
1680826763.420635,16000,-125.23648071289062
1680826767.451079,16400,-124.84760284423828
1680826771.511712,16800,-124.4382095336914
1680826775.495508,17200,-124.63876342773438
1680826779.480832,17600,-124.72206115722656
1680826783.500663,18000,-124.30010986328125
1680826787.486048,18400,-124.4233169555664
1680826791.474705,18800,-124.55469512939453
1680826795.452885,19200,-124.70132446289062
1680826799.4969668,19600,-124.86972045898438
1680826803.4638,20000,-124.53369903564453
1680826807.4502022,20400,-124.84589385986328
1680826811.426506,20800,-124.6697769165039
1680826815.368941,21200,-124.39865112304688
1680826819.311885,21600,-124.58110809326172
1680826823.1828291,22000,-124.55319213867188
1680826827.190793,22400,-124.60880279541016
1680826831.178612,22800,-124.70742797851562
1680826835.186508,23200,-124.64789581298828
1680826839.2003021,23600,-125.13006591796875
1680826843.222435,24000,-125.0325927734375
1680826847.25164,24400,-124.78047943115234
1680826851.1983302,24800,-124.98719787597656
1680826855.105568,25200,-125.37567138671875
1680826859.0297081,25600,-125.583984375
1680826862.947573,26000,-125.72911834716797
1680826866.948181,26400,-125.8963394165039
1680826870.918102,26800,-125.72611236572266
1680826874.8123531,27200,-125.56488800048828
1680826878.759179,27600,-125.4909439086914
1680826882.697396,28000,-125.8797378540039
1680826886.631528,28400,-125.60897064208984
1680826890.630645,28800,-125.5846176147461
1680826894.5344799,29200,-125.67798614501953
1680826898.509114,29600,-125.88395690917969
1680826902.553992,30000,-126.14942932128906
1680826906.546655,30400,-126.13479614257812
1680826910.522388,30800,-126.1390380859375
1680826914.454677,31200,-126.5816650390625
1680826918.4788558,31600,-126.51605987548828
1680826922.455822,32000,-126.37405395507812
1680826926.430432,32400,-126.25961303710938
1680826930.459877,32800,-125.98766326904297
1680826934.480971,33200,-125.90711212158203
1680826938.462336,33600,-126.07133483886719
1680826942.517886,34000,-125.88426208496094
1680826946.4659898,34400,-126.0972671508789
