Wall time,Step,Value
1683956787.330625,400,-72.85575103759766
1683956791.4225001,800,-66.68975830078125
1683956795.40039,1200,-74.21460723876953
1683956799.428753,1600,-74.3473892211914
1683956803.4722948,2000,-73.99144744873047
1683956807.503636,2400,-74.8773422241211
1683956811.537735,2800,-73.60791015625
1683956815.509231,3200,-74.15818786621094
1683956819.546504,3600,-74.70928955078125
1683956823.581662,4000,-75.54849243164062
1683956827.603115,4400,-75.4878921508789
1683956831.602537,4800,-75.14381408691406
1683956835.653225,5200,-75.16205596923828
1683956839.634496,5600,-74.75585174560547
1683956843.6405818,6000,-74.2462158203125
1683956847.629916,6400,-73.69721984863281
1683956851.674765,6800,-73.53178405761719
1683956855.695446,7200,-73.39700317382812
1683956859.711937,7600,-73.63932037353516
1683956863.731997,8000,-73.94332885742188
1683956867.763222,8400,-74.22276306152344
1683956871.7701912,8800,-74.28536224365234
1683956876.0109398,9200,-73.98242950439453
1683956880.034882,9600,-73.71041107177734
1683956884.045571,10000,-73.58262634277344
1683956888.073882,10400,-73.84164428710938
1683956892.1027179,10800,-74.31592559814453
1683956896.1196191,11200,-73.48075866699219
1683956900.152514,11600,-73.32322692871094
1683956904.13401,12000,-73.54766845703125
1683956908.159116,12400,-73.11787414550781
1683956912.16543,12800,-73.77439880371094
1683956916.198205,13200,-73.55310821533203
1683956920.1908789,13600,-73.68231201171875
1683956924.161833,14000,-73.4675064086914
1683956928.1327748,14400,-73.63345336914062
1683956932.185408,14800,-73.58256530761719
1683956936.225056,15200,-73.37995910644531
1683956940.2465448,15600,-73.82928466796875
1683956944.252147,16000,-74.46485137939453
1683956948.239031,16400,-75.39827728271484
1683956952.3120902,16800,-75.25149536132812
1683956956.356582,17200,-75.31183624267578
1683956960.328209,17600,-75.30532836914062
1683956964.3592162,18000,-75.13123321533203
1683956968.3533702,18400,-75.01693725585938
1683956972.368659,18800,-74.9109878540039
1683956976.3710132,19200,-75.42416381835938
1683956980.3510962,19600,-75.72393035888672
1683956984.377579,20000,-75.66567993164062
1683956988.406228,20400,-75.57369995117188
1683956992.430445,20800,-75.88594055175781
1683956996.571635,21200,-76.52266693115234
1683957000.715113,21600,-76.56422424316406
1683957004.820669,22000,-76.54615783691406
1683957008.9018738,22400,-76.32389831542969
1683957012.911176,22800,-76.10603332519531
1683957016.9274392,23200,-76.41322326660156
1683957020.950469,23600,-75.95327758789062
1683957025.033538,24000,-75.62007904052734
1683957029.05626,24400,-75.470458984375
