Wall time,Step,Value
1684628730.458507,16384,-80.31019592285156
1684628783.112215,32768,-80.60798645019531
1684628835.66588,49152,-77.54093933105469
1684628888.245292,65536,-76.90559387207031
1684628941.0802429,81920,-74.09139251708984
1684628994.036149,98304,-74.1694564819336
1684629046.450884,114688,-70.8533935546875
1684629099.137881,131072,-72.5407943725586
1684629151.994765,147456,-68.38957214355469
1684629205.924611,163840,-66.31903076171875
1684629261.467378,180224,-66.05976867675781
1684629314.64236,196608,-61.789730072021484
1684629365.62637,212992,-58.05569839477539
1684629415.059789,229376,-56.64432144165039
1684629464.503357,245760,-55.75584411621094
1684629513.890989,262144,-53.97154235839844
1684629566.300546,278528,-47.826133728027344
1684629616.057745,294912,-49.58445739746094
1684629665.584478,311296,-46.584686279296875
1684629715.262859,327680,-45.351627349853516
1684629764.907263,344064,-42.35159683227539
1684629814.746318,360448,-42.62864303588867
1684629864.559521,376832,-38.50551986694336
1684629914.2753978,393216,-37.25740051269531
1684629963.932598,409600,-35.665828704833984
1684630013.760907,425984,-34.023380279541016
1684630063.307591,442368,-33.287452697753906
1684630113.163648,458752,-32.32844924926758
1684630163.2510011,475136,-31.624155044555664
1684630213.239098,491520,-31.939552307128906
1684630262.997062,507904,-29.566587448120117
1684630312.802784,524288,-29.306886672973633
1684630362.5236192,540672,-28.59759521484375
1684630412.275792,557056,-25.94888687133789
1684630462.0303519,573440,-26.741474151611328
1684630512.270725,589824,-25.544511795043945
1684630562.219266,606208,-24.712480545043945
1684630612.149017,622592,-25.8333740234375
1684630661.900993,638976,-23.582990646362305
1684630711.736793,655360,-23.259300231933594
1684630761.687283,671744,-21.6666202545166
1684630811.616122,688128,-20.858970642089844
1684630861.4542148,704512,-21.814802169799805
1684630911.17293,720896,-20.725200653076172
1684630961.185494,737280,-21.8700008392334
1684631011.5728698,753664,-20.221487045288086
1684631062.335681,770048,-19.41419219970703
1684631112.4254751,786432,-18.484718322753906
1684631162.1770089,802816,-18.31769371032715
