Wall time,Step,Value
1684656126.7502909,16384,-81.40107727050781
1684656179.9684842,32768,-81.12469482421875
1684656235.023283,49152,-78.66088104248047
1684656288.05641,65536,-80.40469360351562
1684656341.207027,81920,-77.43644714355469
1684656394.11413,98304,-75.05665588378906
1684656446.854819,114688,-73.68437957763672
1684656500.2014642,131072,-72.09732055664062
1684656553.322623,147456,-68.14871978759766
1684656606.948438,163840,-67.7137222290039
1684656660.536615,180224,-63.4902229309082
1684656713.878473,196608,-61.73063659667969
1684656764.152952,212992,-59.106422424316406
1684656814.161869,229376,-57.93986892700195
1684656864.166071,245760,-54.9687614440918
1684656914.319442,262144,-51.24338912963867
1684656964.195627,278528,-51.550819396972656
1684657013.9886,294912,-51.78670883178711
1684657063.788063,311296,-48.814064025878906
1684657113.676791,327680,-48.750770568847656
1684657163.726552,344064,-44.33590316772461
1684657213.7769501,360448,-43.345157623291016
1684657263.6828039,376832,-41.00491714477539
1684657313.626,393216,-41.92628479003906
1684657363.368005,409600,-38.047508239746094
1684657413.418236,425984,-35.605796813964844
1684657463.710809,442368,-34.2762451171875
1684657513.912802,458752,-36.37327575683594
1684657564.14695,475136,-31.34359359741211
1684657614.926209,491520,-30.178682327270508
1684657665.052216,507904,-29.053789138793945
1684657715.075957,524288,-28.8829402923584
1684657765.318897,540672,-28.454303741455078
1684657815.6062799,557056,-28.846799850463867
1684657865.565655,573440,-28.48361587524414
1684657915.75231,589824,-26.987071990966797
1684657966.33583,606208,-23.266761779785156
1684658017.3245,622592,-27.26073455810547
1684658068.9336069,638976,-26.440637588500977
1684658119.314158,655360,-23.886552810668945
1684658169.913537,671744,-24.39423179626465
1684658219.9486542,688128,-22.463817596435547
1684658272.182026,704512,-20.662595748901367
1684658328.496955,720896,-20.86377716064453
1684658382.3380039,737280,-21.950366973876953
1684658436.6246772,753664,-21.01873016357422
1684658491.456249,770048,-17.203693389892578
1684658545.885321,786432,-18.387510299682617
1684658599.973713,802816,-17.17113494873047
