Wall time,Step,Value
1684661142.267623,16384,-80.49764251708984
1684661197.381165,32768,-82.23442077636719
1684661250.6045,49152,-79.41405487060547
1684661304.655574,65536,-79.53366088867188
1684661358.983233,81920,-75.32684326171875
1684661413.2271411,98304,-74.20033264160156
1684661467.640176,114688,-73.79122161865234
1684661523.1965172,131072,-72.3713607788086
1684661577.584457,147456,-68.838134765625
1684661631.0558,163840,-67.95094299316406
1684661685.863175,180224,-64.31260681152344
1684661739.532662,196608,-65.1855239868164
1684661792.951862,212992,-59.43800735473633
1684661845.548474,229376,-57.64121627807617
1684661899.368075,245760,-57.486724853515625
1684661953.1880078,262144,-52.979732513427734
1684662007.019646,278528,-52.19306182861328
1684662060.887837,294912,-51.383201599121094
1684662114.412798,311296,-47.71135711669922
1684662168.088991,327680,-45.91470718383789
1684662221.796959,344064,-41.51873016357422
1684662275.7185779,360448,-40.252647399902344
1684662329.680392,376832,-39.32673645019531
1684662385.5612621,393216,-38.781890869140625
1684662441.472984,409600,-34.263214111328125
1684662494.9638772,425984,-34.769229888916016
1684662549.229399,442368,-32.71849060058594
1684662603.1946502,458752,-34.791622161865234
1684662657.2547572,475136,-31.753917694091797
1684662711.2641652,491520,-31.178937911987305
1684662765.0162811,507904,-28.940038681030273
1684662819.2156649,524288,-28.228675842285156
1684662873.191651,540672,-26.20838165283203
1684662927.067389,557056,-26.657564163208008
1684662981.100773,573440,-27.8695011138916
1684663035.09967,589824,-23.91417694091797
1684663089.314233,606208,-22.631759643554688
1684663143.1437309,622592,-23.648401260375977
1684663197.8602161,638976,-22.62320327758789
1684663251.511839,655360,-23.678932189941406
1684663305.470488,671744,-21.618173599243164
1684663360.988805,688128,-21.206449508666992
1684663427.579298,704512,-17.670822143554688
1684663493.963951,720896,-20.771657943725586
1684663550.7162938,737280,-16.931779861450195
1684663606.080103,753664,-19.773639678955078
1684663661.9064379,770048,-19.16559410095215
1684663717.658091,786432,-15.698297500610352
1684663772.78776,802816,-14.332969665527344
