Wall time,Step,Value
1684651144.2146602,16384,-80.0456314086914
1684651196.8731542,32768,-81.02391815185547
1684651249.144522,49152,-79.71025848388672
1684651302.0543401,65536,-79.61318969726562
1684651355.186931,81920,-74.53009033203125
1684651409.3343081,98304,-73.9194107055664
1684651461.635929,114688,-72.12129974365234
1684651514.572008,131072,-70.42877960205078
1684651567.4740028,147456,-68.7812728881836
1684651621.295448,163840,-63.288421630859375
1684651674.41229,180224,-62.709842681884766
1684651727.468611,196608,-62.66773986816406
1684651776.93393,212992,-58.50056457519531
1684651826.4389749,229376,-57.197391510009766
1684651875.9264379,245760,-52.59052658081055
1684651925.393645,262144,-52.625511169433594
1684651974.986382,278528,-48.603755950927734
1684652024.482099,294912,-47.93170928955078
1684652073.983994,311296,-44.111106872558594
1684652123.9391649,327680,-43.138084411621094
1684652173.7334669,344064,-40.337154388427734
1684652223.327132,360448,-40.17279052734375
1684652273.181443,376832,-40.209293365478516
1684652323.250268,393216,-37.82697296142578
1684652372.917066,409600,-36.37284851074219
1684652422.86767,425984,-34.7156982421875
1684652472.646305,442368,-36.43564987182617
1684652522.247753,458752,-32.48030090332031
1684652572.408352,475136,-35.5366096496582
1684652623.3990688,491520,-31.181900024414062
1684652674.194844,507904,-30.349414825439453
1684652724.061823,524288,-30.21187973022461
1684652774.048439,540672,-29.713268280029297
1684652823.840348,557056,-28.44969940185547
1684652873.772597,573440,-29.087350845336914
1684652924.121862,589824,-28.59979820251465
1684652973.897753,606208,-27.510292053222656
1684653023.721792,622592,-24.511903762817383
1684653073.568115,638976,-25.458181381225586
1684653123.459105,655360,-20.772275924682617
1684653173.499747,671744,-25.83771514892578
1684653223.985665,688128,-22.776472091674805
1684653273.8480482,704512,-25.39407730102539
1684653323.889317,720896,-21.588272094726562
1684653373.913646,737280,-21.115703582763672
1684653423.856228,753664,-21.381120681762695
1684653473.9719172,770048,-20.48906898498535
1684653523.788942,786432,-17.288631439208984
1684653573.985327,802816,-20.499658584594727
