Wall time,Step,Value
1684663827.7573981,16384,-78.75674438476562
1684663881.148709,32768,-80.80176544189453
1684663935.099978,49152,-78.94581604003906
1684663989.189964,65536,-77.79898834228516
1684664042.728621,81920,-73.85696411132812
1684664096.983705,98304,-73.73905944824219
1684664150.087567,114688,-70.8042221069336
1684664200.283655,131072,-69.40258026123047
1684664250.4581928,147456,-69.8915786743164
1684664300.378047,163840,-64.31529998779297
1684664353.567929,180224,-63.17326354980469
1684664408.3123698,196608,-61.294734954833984
1684664462.745622,212992,-59.835933685302734
1684664518.931366,229376,-56.91023254394531
1684664572.02438,245760,-56.09657287597656
1684664627.6274319,262144,-49.666358947753906
1684664680.0932102,278528,-52.271934509277344
1684664734.7438788,294912,-47.73981857299805
1684664790.4070668,311296,-44.345035552978516
1684664849.5915399,327680,-45.084659576416016
1684664903.6308532,344064,-41.87831115722656
1684664957.690382,360448,-38.12419509887695
1684665011.3177311,376832,-41.349090576171875
1684665065.9492831,393216,-38.8516731262207
1684665119.5935528,409600,-36.592742919921875
1684665173.805109,425984,-31.397005081176758
1684665235.432176,442368,-32.542640686035156
1684665295.8266199,458752,-32.090789794921875
1684665351.580544,475136,-28.578414916992188
1684665404.8224761,491520,-27.94082260131836
1684665458.525584,507904,-28.877328872680664
1684665510.9016562,524288,-26.195960998535156
1684665566.72353,540672,-28.622438430786133
1684665619.569908,557056,-24.48858070373535
1684665672.433376,573440,-24.464733123779297
1684665725.865122,589824,-26.134033203125
1684665779.4488142,606208,-23.806550979614258
1684665835.1833,622592,-23.707273483276367
1684665889.0762382,638976,-21.614465713500977
1684665942.0958889,655360,-21.03853988647461
1684665995.514306,671744,-19.127582550048828
1684666048.5548952,688128,-20.91498565673828
1684666101.254059,704512,-20.977190017700195
1684666154.387048,720896,-19.46685218811035
1684666204.333803,737280,-17.13924789428711
1684666252.926541,753664,-15.267646789550781
1684666301.9033642,770048,-18.3721866607666
1684666351.165984,786432,-15.500324249267578
1684666404.9494479,802816,-15.635380744934082
