Wall time,Step,Value
1684671602.6585212,16384,-79.2077865600586
1684671656.435371,32768,-79.4456787109375
1684671711.0102851,49152,-80.27173614501953
1684671765.650329,65536,-76.46285247802734
1684671819.7347882,81920,-75.43240356445312
1684671873.29707,98304,-73.53592681884766
1684671928.002301,114688,-70.9384765625
1684671981.369523,131072,-70.18087768554688
1684672036.795248,147456,-69.18140411376953
1684672090.60193,163840,-65.9532241821289
1684672145.227494,180224,-62.62346267700195
1684672200.74141,196608,-59.687095642089844
1684672254.60096,212992,-60.78391647338867
1684672308.943315,229376,-59.6737174987793
1684672363.616639,245760,-53.750972747802734
1684672419.035488,262144,-51.634437561035156
1684672475.455449,278528,-51.26593780517578
1684672529.9535968,294912,-49.2320442199707
1684672580.686902,311296,-43.90666580200195
1684672632.292062,327680,-45.942684173583984
1684672683.4181418,344064,-44.09080123901367
1684672739.169409,360448,-40.624847412109375
1684672793.852756,376832,-38.029964447021484
1684672848.416074,393216,-36.235260009765625
1684672904.0495071,409600,-37.049774169921875
1684672956.926738,425984,-31.935585021972656
1684673009.9888692,442368,-33.81658935546875
1684673063.1999528,458752,-35.850852966308594
1684673116.574589,475136,-30.402389526367188
1684673175.489425,491520,-33.96401596069336
1684673231.935013,507904,-31.737192153930664
1684673288.1104152,524288,-27.925748825073242
1684673347.9268851,540672,-30.716590881347656
1684673403.03619,557056,-28.596567153930664
1684673456.9887302,573440,-25.619699478149414
1684673513.420243,589824,-28.794231414794922
1684673567.459865,606208,-24.837671279907227
1684673621.7620852,622592,-26.364633560180664
1684673676.011343,638976,-25.953062057495117
1684673732.813622,655360,-22.587270736694336
1684673787.488699,671744,-24.848630905151367
1684673841.969315,688128,-25.180038452148438
1684673897.199455,704512,-19.276782989501953
1684673951.910984,720896,-22.061809539794922
1684674006.562995,737280,-21.543916702270508
1684674061.858727,753664,-18.620954513549805
1684674116.2976398,770048,-18.807483673095703
1684674171.234615,786432,-19.066619873046875
1684674227.187569,802816,-17.892166137695312
