Wall time,Step,Value
1680967008.633781,400,-160.4017333984375
1680967012.7492769,800,-159.55560302734375
1680967016.861357,1200,-160.2730255126953
1680967020.8479471,1600,-159.79397583007812
1680967024.79019,1988,-208.3982391357422
1680967028.84589,2388,-199.49851989746094
1680967032.972067,2788,-193.7824249267578
1680967037.0951118,3188,-189.15200805664062
1680967041.1410859,3588,-185.75656127929688
1680967045.2377868,3988,-182.8754119873047
1680967049.272186,4388,-180.78643798828125
1680967053.295785,4788,-178.9640350341797
1680967057.380299,5188,-177.69683837890625
1680967061.416026,5588,-176.4977264404297
1680967065.480808,5988,-175.58090209960938
1680967069.40799,6388,-174.2499237060547
1680967073.449146,6788,-173.28863525390625
1680967077.401338,7188,-172.4827880859375
1680967081.3456798,7588,-171.855712890625
1680967085.399043,7988,-171.27439880371094
1680967089.3952289,8388,-170.6891326904297
1680967093.449862,8788,-170.0879364013672
1680967097.5960362,9188,-169.62496948242188
1680967101.61691,9588,-169.31585693359375
1680967105.682991,9988,-168.9237060546875
1680967109.736212,10388,-168.92218017578125
1680967113.764386,10788,-168.9270477294922
1680967117.776279,11188,-168.7603759765625
1680967121.855564,11588,-168.6588897705078
1680967125.907563,11988,-158.9364013671875
1680967129.2718341,12318,-167.8899688720703
1680967133.280252,12718,-167.6735382080078
1680967137.216351,13118,-167.9228515625
1680967141.269797,13518,-167.87872314453125
1680967145.2531571,13918,-167.87200927734375
1680967149.327292,14318,-167.6309356689453
1680967153.3751109,14718,-167.7462921142578
1680967157.442743,15118,-167.79664611816406
1680967161.411139,15518,-167.9048309326172
1680967165.390219,15918,-167.7445526123047
1680967169.444643,16318,-167.92701721191406
1680967173.259535,16698,-177.604736328125
1680967177.258074,17098,-177.8447723388672
1680967181.296279,17498,-177.71017456054688
1680967185.363349,17898,-177.6256561279297
1680967189.460275,18298,-177.73519897460938
1680967193.3670778,18697,-187.77137756347656
1680967197.425498,19097,-187.7753448486328
1680967201.545412,19497,-187.8506622314453
1680967205.541492,19897,-187.68832397460938
1680967209.55128,20297,-187.48130798339844
1680967213.467577,20697,-187.52767944335938
1680967217.411585,21097,-187.6187744140625
1680967221.445568,21497,-187.57835388183594
1680967225.500808,21897,-187.4333953857422
1680967229.515241,22297,-178.56655883789062
1680967233.571584,22697,-178.81907653808594
1680967237.621252,23097,-178.603515625
1680967241.658207,23497,-178.62254333496094
1680967245.6267352,23897,-178.82968139648438
1680967249.5533922,24297,-179.17015075683594
1680967253.575121,24697,-179.2745361328125
1680967257.534347,25097,-179.0571746826172
1680967261.489124,25494,-188.85816955566406
1680967265.478102,25894,-188.78814697265625
1680967269.402768,26294,-188.68295288085938
1680967273.49998,26694,-178.82949829101562
1680967277.578154,27094,-178.78338623046875
1680967281.6833448,27494,-178.83346557617188
1680967285.766158,27894,-178.6436309814453
1680967289.5056388,28267,-188.0127410888672
1680967293.475304,28667,-178.12461853027344
1680967297.504915,29067,-178.0115966796875
1680967301.1024508,29422,-186.99356079101562
1680967305.2129679,29822,-187.04347229003906
1680967309.230145,30222,-187.14645385742188
1680967313.3197079,30622,-186.8787841796875
1680967317.370948,31022,-186.7864990234375
1680967321.4409668,31422,-187.10134887695312
1680967325.486743,31822,-187.36012268066406
1680967329.52833,32222,-187.4916534423828
1680967332.8224971,32548,-196.2866973876953
1680967336.8242738,32948,-196.22390747070312
1680967340.878237,33348,-196.1783905029297
1680967344.9065652,33748,-196.10467529296875
1680967348.938751,34148,-195.97036743164062
1680967352.911735,34548,-195.8092803955078
1680967356.9132612,34948,-195.7094268798828
1680967360.9095218,35348,-185.9879608154297
1680967364.9625878,35748,-185.99252319335938
1680967368.9888241,36148,-186.02777099609375
1680967373.0482008,36548,-186.25302124023438
1680967377.096253,36948,-185.94728088378906
1680967381.462809,37348,-185.7464141845703
1680967385.717796,37748,-185.94879150390625
1680967389.646542,38124,-186.04371643066406
1680967393.725176,38524,-186.01312255859375
1680967397.964475,38924,-186.52027893066406
1680967402.06002,39324,-177.29302978515625
1680967406.140112,39723,-187.25836181640625
1680967410.120933,40113,-197.28704833984375
1680967414.56761,40513,-197.46180725097656
1680967418.910329,40913,-197.23036193847656
1680967422.740076,41277,-206.49880981445312
1680967426.8919969,41677,-206.37350463867188
1680967430.915256,42077,-206.28823852539062
1680967434.876727,42477,-197.4546661376953
1680967438.898425,42877,-197.59742736816406
1680967443.010251,43277,-197.46800231933594
1680967446.9834108,43677,-197.42410278320312
1680967451.0202408,44077,-197.22564697265625
1680967455.021744,44477,-197.20375061035156
1680967459.032136,44877,-197.3350372314453
1680967463.0499341,45277,-197.16944885253906
1680967467.144812,45677,-197.38954162597656
